item_id,scenario_id,model,strategy,tier,auto_verdict,q1_overall,q2_predicate,q2_agreement,notes,rater_id,answered_at
tpl-t3-2cir-OC-PQ-5-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OC-PQ-5-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,P_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OC-PQ-5-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,Q_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OC-PQ-5-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,Q_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OC-PQ-5-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OC-PQ-5-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,P_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,P_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,Q_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,Q_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OC-PQ-5-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OC-PQ-5-5,openai-responses:gpt-5.1,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,S_on_first,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,S_on_second,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,T_on_first,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,T_on_second,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,required_entities,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-haiku-4-5-20251001,raw_code,T3,soft_pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,S_on_first,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,S_on_second,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,T_on_first,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,T_on_second,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,required_entities,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,required_labels,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-2cir-OK-ST-6-5,anthropic:claude-sonnet-4-6,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-2cir-OK-ST-6-5,google-gla:gemini-2.5-pro,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,S_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,S_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,T_on_first,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,T_on_second,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-2cir-OK-ST-6-5__structured__openai-responses:gpt-5.1__r1,tpl-t3-2cir-OK-ST-6-5,openai-responses:gpt-5.1,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,D_midpoint_YZ,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,E_midpoint_ZX,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,F_midpoint_XY,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,G_is_centroid,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,G_on_median_XD,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,D_midpoint_YZ,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,E_midpoint_ZX,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,F_midpoint_XY,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,G_is_centroid,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,G_on_median_XD,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-opus-4-7,raw_code,T3,soft_pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,D_midpoint_YZ,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,E_midpoint_ZX,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,F_midpoint_XY,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,G_is_centroid,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,G_on_median_XD,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,D_midpoint_YZ,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,E_midpoint_ZX,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,F_midpoint_XY,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,G_is_centroid,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,G_on_median_XD,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,D_midpoint_YZ,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,E_midpoint_ZX,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,F_midpoint_XY,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,G_is_centroid,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,G_on_median_XD,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cen-XYZ-G-60__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-cen-XYZ-G-60,anthropic:claude-sonnet-4-6,structured,T3,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-sonnet-4-6,raw_code,T3,soft_pass,yes,J_on_circle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-sonnet-4-6,raw_code,T3,soft_pass,yes,L_on_circle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-sonnet-4-6,raw_code,T3,soft_pass,yes,M_on_circle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-sonnet-4-6,raw_code,T3,soft_pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-sonnet-4-6,raw_code,T3,soft_pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-cyc-JKLM-O-r5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,J_on_circle,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-cyc-JKLM-O-r5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,L_on_circle,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-cyc-JKLM-O-r5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,M_on_circle,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-cyc-JKLM-O-r5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,required_entities,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-cyc-JKLM-O-r5,google-gla:gemini-2.5-flash,raw_code,T3,fail,no,required_labels,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,J_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,L_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,M_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-cyc-JKLM-O-r5,anthropic:claude-haiku-4-5-20251001,structured,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__openai-responses:gpt-5.1__r1,tpl-t3-cyc-JKLM-O-r5,openai-responses:gpt-5.1,structured,T3,pass,yes,J_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__openai-responses:gpt-5.1__r1,tpl-t3-cyc-JKLM-O-r5,openai-responses:gpt-5.1,structured,T3,pass,yes,L_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-cyc-JKLM-O-r5__structured__openai-responses:gpt-5.1__r1,tpl-t3-cyc-JKLM-O-r5,openai-responses:gpt-5.1,structured,T3,pass,yes,M_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
