id,tier,tags,prompt,required_labels,n_properties,property_types
tpl-t3-cen-ABC-G-50,3,templated|triangle|centroid|median|advanced,"Sketch a triangle ABC with angle B = 50° and angle C = 80°. Mark the midpoint D of side BC, the midpoint E of side CA, and the midpoint F of side AB. Draw the three medians AD, BE, and CF — they all meet at the centroid G. Label all seven points.",A|B|C|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-DEF-G-60,3,templated|triangle|centroid|median|advanced,"Construct a triangle DEF with angle E = 60° and angle F = 70°. Mark the midpoint L of side EF, the midpoint M of side FD, and the midpoint N of side DE. Draw the three medians DL, EM, and FN — they all meet at the centroid G. Label all seven points.",D|E|F|L|M|N|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-DEF-G-50,3,templated|triangle|centroid|median|advanced,"Make a diagram of a triangle DEF with angle E = 50° and angle F = 80°. Mark the midpoint L of side EF, the midpoint M of side FD, and the midpoint N of side DE. Draw the three medians DL, EM, and FN — they all meet at the centroid G. Label all seven points.",D|E|F|L|M|N|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-JKL-G-60,3,templated|triangle|centroid|median|advanced,"Show a triangle JKL with angle K = 60° and angle L = 70°. Mark the midpoint D of side KL, the midpoint E of side LJ, and the midpoint F of side JK. Draw the three medians JD, KE, and LF — they all meet at the centroid G. Label all seven points.",J|K|L|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-JKL-G-50,3,templated|triangle|centroid|median|advanced,"Create a diagram showing a triangle JKL with angle K = 50° and angle L = 80°. Mark the midpoint D of side KL, the midpoint E of side LJ, and the midpoint F of side JK. Draw the three medians JD, KE, and LF — they all meet at the centroid G. Label all seven points.",J|K|L|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-MNO-G-60,3,templated|triangle|centroid|median|advanced,"I need a drawing of a triangle MNO with angle N = 60° and angle O = 70°. Mark the midpoint D of side NO, the midpoint E of side OM, and the midpoint F of side MN. Draw the three medians MD, NE, and OF — they all meet at the centroid G. Label all seven points.",M|N|O|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-MNO-G-50,3,templated|triangle|centroid|median|advanced,"Draw a triangle MNO with angle N = 50° and angle O = 80°. Mark the midpoint D of side NO, the midpoint E of side OM, and the midpoint F of side MN. Draw the three medians MD, NE, and OF — they all meet at the centroid G. Label all seven points.",M|N|O|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-PQR-G-60,3,templated|triangle|centroid|median|advanced,"Sketch a triangle PQR with angle Q = 60° and angle R = 70°. Mark the midpoint D of side QR, the midpoint E of side RP, and the midpoint F of side PQ. Draw the three medians PD, QE, and RF — they all meet at the centroid G. Label all seven points.",P|Q|R|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-PQR-G-50,3,templated|triangle|centroid|median|advanced,"Construct a triangle PQR with angle Q = 50° and angle R = 80°. Mark the midpoint D of side QR, the midpoint E of side RP, and the midpoint F of side PQ. Draw the three medians PD, QE, and RF — they all meet at the centroid G. Label all seven points.",P|Q|R|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-STU-G-60,3,templated|triangle|centroid|median|advanced,"Make a diagram of a triangle STU with angle T = 60° and angle U = 70°. Mark the midpoint D of side TU, the midpoint E of side US, and the midpoint F of side ST. Draw the three medians SD, TE, and UF — they all meet at the centroid G. Label all seven points.",S|T|U|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-STU-G-50,3,templated|triangle|centroid|median|advanced,"Show a triangle STU with angle T = 50° and angle U = 80°. Mark the midpoint D of side TU, the midpoint E of side US, and the midpoint F of side ST. Draw the three medians SD, TE, and UF — they all meet at the centroid G. Label all seven points.",S|T|U|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-XYZ-G-60,3,templated|triangle|centroid|median|advanced,"Create a diagram showing a triangle XYZ with angle Y = 60° and angle Z = 70°. Mark the midpoint D of side YZ, the midpoint E of side ZX, and the midpoint F of side XY. Draw the three medians XD, YE, and ZF — they all meet at the centroid G. Label all seven points.",X|Y|Z|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-XYZ-G-50,3,templated|triangle|centroid|median|advanced,"I need a drawing of a triangle XYZ with angle Y = 50° and angle Z = 80°. Mark the midpoint D of side YZ, the midpoint E of side ZX, and the midpoint F of side XY. Draw the three medians XD, YE, and ZF — they all meet at the centroid G. Label all seven points.",X|Y|Z|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-EFG-K-60,3,templated|triangle|centroid|median|advanced,"Draw a triangle EFG with angle F = 60° and angle G = 70°. Mark the midpoint D of side FG, the midpoint M of side GE, and the midpoint N of side EF. Draw the three medians ED, FM, and GN — they all meet at the centroid K. Label all seven points.",E|F|G|D|M|N|K,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-EFG-K-50,3,templated|triangle|centroid|median|advanced,"Sketch a triangle EFG with angle F = 50° and angle G = 80°. Mark the midpoint D of side FG, the midpoint M of side GE, and the midpoint N of side EF. Draw the three medians ED, FM, and GN — they all meet at the centroid K. Label all seven points.",E|F|G|D|M|N|K,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-RST-G-60,3,templated|triangle|centroid|median|advanced,"Construct a triangle RST with angle S = 60° and angle T = 70°. Mark the midpoint D of side ST, the midpoint E of side TR, and the midpoint F of side RS. Draw the three medians RD, SE, and TF — they all meet at the centroid G. Label all seven points.",R|S|T|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-RST-G-50,3,templated|triangle|centroid|median|advanced,"Make a diagram of a triangle RST with angle S = 50° and angle T = 80°. Mark the midpoint D of side ST, the midpoint E of side TR, and the midpoint F of side RS. Draw the three medians RD, SE, and TF — they all meet at the centroid G. Label all seven points.",R|S|T|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-UVW-G-60,3,templated|triangle|centroid|median|advanced,"Show a triangle UVW with angle V = 60° and angle W = 70°. Mark the midpoint D of side VW, the midpoint E of side WU, and the midpoint F of side UV. Draw the three medians UD, VE, and WF — they all meet at the centroid G. Label all seven points.",U|V|W|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-cen-UVW-G-50,3,templated|triangle|centroid|median|advanced,"Create a diagram showing a triangle UVW with angle V = 50° and angle W = 80°. Mark the midpoint D of side VW, the midpoint E of side WU, and the midpoint F of side UV. Draw the three medians UD, VE, and WF — they all meet at the centroid G. Label all seven points.",U|V|W|D|E|F|G,5,centroid|midpoint|midpoint|midpoint|point_on_segment
tpl-t3-trv-PQ-RS-TU-40,3,templated|parallel|transversal|angles|advanced,"Draw two parallel horizontal lines: the first passes through points P and Q, and the second passes through points R and S below it. Then draw a transversal line that makes a 40° angle with the lines, crossing the first at point T and the second at point U. Mark a pair of corresponding angles at T and U as equal. Label all six points.",P|Q|R|S|T|U,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-PQ-RS-TU-55,3,templated|parallel|transversal|angles|advanced,"Sketch two parallel horizontal lines: the first passes through points P and Q, and the second passes through points R and S below it. Then draw a transversal line that makes a 55° angle with the lines, crossing the first at point T and the second at point U. Mark a pair of corresponding angles at T and U as equal. Label all six points.",P|Q|R|S|T|U,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-PQ-RS-TU-65,3,templated|parallel|transversal|angles|advanced,"Construct two parallel horizontal lines: the first passes through points P and Q, and the second passes through points R and S below it. Then draw a transversal line that makes a 65° angle with the lines, crossing the first at point T and the second at point U. Mark a pair of corresponding angles at T and U as equal. Label all six points.",P|Q|R|S|T|U,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-PQ-RS-TU-75,3,templated|parallel|transversal|angles|advanced,"Make a diagram of two parallel horizontal lines: the first passes through points P and Q, and the second passes through points R and S below it. Then draw a transversal line that makes a 75° angle with the lines, crossing the first at point T and the second at point U. Mark a pair of corresponding angles at T and U as equal. Label all six points.",P|Q|R|S|T|U,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-AB-CD-EF-40,3,templated|parallel|transversal|angles|advanced,"Show two parallel horizontal lines: the first passes through points A and B, and the second passes through points C and D below it. Then draw a transversal line that makes a 40° angle with the lines, crossing the first at point E and the second at point F. Mark a pair of corresponding angles at E and F as equal. Label all six points.",A|B|C|D|E|F,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-AB-CD-EF-55,3,templated|parallel|transversal|angles|advanced,"Create a diagram showing two parallel horizontal lines: the first passes through points A and B, and the second passes through points C and D below it. Then draw a transversal line that makes a 55° angle with the lines, crossing the first at point E and the second at point F. Mark a pair of corresponding angles at E and F as equal. Label all six points.",A|B|C|D|E|F,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-AB-CD-EF-65,3,templated|parallel|transversal|angles|advanced,"I need a drawing of two parallel horizontal lines: the first passes through points A and B, and the second passes through points C and D below it. Then draw a transversal line that makes a 65° angle with the lines, crossing the first at point E and the second at point F. Mark a pair of corresponding angles at E and F as equal. Label all six points.",A|B|C|D|E|F,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-AB-CD-EF-75,3,templated|parallel|transversal|angles|advanced,"Draw two parallel horizontal lines: the first passes through points A and B, and the second passes through points C and D below it. Then draw a transversal line that makes a 75° angle with the lines, crossing the first at point E and the second at point F. Mark a pair of corresponding angles at E and F as equal. Label all six points.",A|B|C|D|E|F,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-JK-LM-NO-40,3,templated|parallel|transversal|angles|advanced,"Sketch two parallel horizontal lines: the first passes through points J and K, and the second passes through points L and M below it. Then draw a transversal line that makes a 40° angle with the lines, crossing the first at point N and the second at point O. Mark a pair of corresponding angles at N and O as equal. Label all six points.",J|K|L|M|N|O,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-JK-LM-NO-55,3,templated|parallel|transversal|angles|advanced,"Construct two parallel horizontal lines: the first passes through points J and K, and the second passes through points L and M below it. Then draw a transversal line that makes a 55° angle with the lines, crossing the first at point N and the second at point O. Mark a pair of corresponding angles at N and O as equal. Label all six points.",J|K|L|M|N|O,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-JK-LM-NO-65,3,templated|parallel|transversal|angles|advanced,"Make a diagram of two parallel horizontal lines: the first passes through points J and K, and the second passes through points L and M below it. Then draw a transversal line that makes a 65° angle with the lines, crossing the first at point N and the second at point O. Mark a pair of corresponding angles at N and O as equal. Label all six points.",J|K|L|M|N|O,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-JK-LM-NO-75,3,templated|parallel|transversal|angles|advanced,"Show two parallel horizontal lines: the first passes through points J and K, and the second passes through points L and M below it. Then draw a transversal line that makes a 75° angle with the lines, crossing the first at point N and the second at point O. Mark a pair of corresponding angles at N and O as equal. Label all six points.",J|K|L|M|N|O,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-WX-YZ-GH-40,3,templated|parallel|transversal|angles|advanced,"Create a diagram showing two parallel horizontal lines: the first passes through points W and X, and the second passes through points Y and Z below it. Then draw a transversal line that makes a 40° angle with the lines, crossing the first at point G and the second at point H. Mark a pair of corresponding angles at G and H as equal. Label all six points.",W|X|Y|Z|G|H,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-WX-YZ-GH-55,3,templated|parallel|transversal|angles|advanced,"I need a drawing of two parallel horizontal lines: the first passes through points W and X, and the second passes through points Y and Z below it. Then draw a transversal line that makes a 55° angle with the lines, crossing the first at point G and the second at point H. Mark a pair of corresponding angles at G and H as equal. Label all six points.",W|X|Y|Z|G|H,4,parallel|point_on_line|point_on_line|angle_equal
tpl-t3-trv-WX-YZ-GH-65,3,templated|parallel|transversal|angles|advanced,"Draw two parallel horizontal lines: the first passes through points W and X, and the second passes through points Y and Z below it. Then draw a transversal line that makes a 65° angle with the lines, crossing the first at point G and the second at point H. Mark a pair of corresponding angles at G and H as equal. Label all six points.",W|X|Y|Z|G|H,4,parallel|point_on_line|point_on_line|angle_equal
